,tconst,title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,studio,year,id,release_date,production_budget,domestic_gross,worldwide_gross
4719,tt2923316,American Heist,American Heist,2014.0,94.0,"Action,Crime,Drama",5.1,15547.0,,,35,"Jul 21, 2015","$10,000,000",0,2341218
4720,tt1319716,It's a Wonderful Afterlife,It's a Wonderful Afterlife,2010.0,100.0,"Comedy,Drama,Fantasy",5.4,1361.0,UTV,2010.0,36,"Oct 8, 2010","$10,000,000",0,1642939
4721,,You Got Served: Beat The World,,,,,,,,,37,"Jun 21, 2011","$10,000,000",0,1230542
4722,,Fifty Dead Men Walking,,,,,,,,,38,"Aug 21, 2009","$10,000,000",0,997921
4723,tt1691450,Plastic,Plastic,2011.0,80.0,Horror,6.2,91.0,,,39,"Sep 26, 2014","$10,000,000",0,575371
4726,tt2722786,Jungle Shuffle,Jungle Shuffle,2014.0,85.0,"Adventure,Animation",4.8,223.0,,,40,"Mar 10, 2015","$10,000,000",0,360898
4727,,Adam Resurrected,,,,,,,,,41,"Sep 22, 2009","$10,000,000",0,90909
4728,,The Devil's Tomb,,,,,,,,,42,"May 26, 2009","$10,000,000",0,0
4729,tt1070781,Good Intentions,Good Intentions,2010.0,84.0,Comedy,5.2,605.0,,,43,"Dec 31, 2009","$10,000,000",0,0
4731,,Partition,,,,,,,,,44,"Feb 2, 2007","$10,000,000",0,0
4732,tt0990363,Detention,Detention,2010.0,81.0,"Horror,Thriller",3.0,889.0,,,45,"Apr 13, 2012","$10,000,000",0,0
4738,tt1913166,Nurse 3D,Nurse 3-D,2013.0,84.0,"Horror,Thriller",4.6,8768.0,,,46,"Feb 7, 2014","$10,000,000",0,0
4739,tt1694021,Into the Grizzly Maze,Into the Grizzly Maze,2015.0,94.0,"Action,Adventure,Drama",5.3,7006.0,,,47,"May 19, 2015","$10,000,000",0,0
4740,tt2277308,Friend Request,Friend Request,2013.0,91.0,Thriller,4.0,116.0,ENTMP,2017.0,48,"Sep 22, 2017","$9,900,000",3759078,11310835
4743,tt1376195,Gunless,Gunless,2010.0,89.0,"Action,Comedy,Drama",6.5,3376.0,,,49,"Apr 30, 2010","$9,900,000",458054,458054
4744,,Adventureland,,,,,,,,,50,"Apr 3, 2009","$9,800,000",16044025,17553055
4745,tt1602620,Amour,Amour,2012.0,127.0,"Drama,Romance",7.9,84960.0,SPC,2012.0,51,"Dec 19, 2012","$9,700,000",6738954,36787044
4746,,The Lost City,,,,,,,,,52,"Apr 28, 2006","$9,600,000",2484186,5256839
4747,,Next Friday,,,,,,,,,53,"Jan 12, 2000","$9,500,000",57176582,59675307
4748,tt3786446,You Only Live Twice,You Only Live Twice,2014.0,50.0,Documentary,,,,,54,"Jun 13, 1967","$9,500,000",43100000,111600000
4749,,Poltergeist III,,,,,,,,,55,"Jun 10, 1988","$9,500,000",14114000,14114000
4750,tt5074352,Dangal,Dangal,2016.0,161.0,"Action,Biography,Drama",8.5,123638.0,UTV,2016.0,56,"Dec 21, 2016","$9,500,000",12391761,294654618
4752,tt1017451,The Runaways,The Runaways,2010.0,106.0,"Biography,Drama,Music",6.6,43792.0,App.,2010.0,57,"Mar 19, 2010","$9,500,000",3573673,5278632
4754,,Gentlemen Broncos,,,,,,,,,58,"Oct 30, 2009","$9,500,000",115155,119955
4755,tt1612319,Re-Kill,Re-Kill,2015.0,88.0,"Action,Horror",5.0,2328.0,,,59,"Dec 31, 2013","$9,500,000",0,0
